0,1,2,3,4,5,6,7,8,9,10,11,NAOCL
0.39641636775525874,-1.1569672777648006,-0.5432963674605652,0.5124252367537174,-0.7921523979111091,1.0,2.0,0.0,1.0,0.0,0.0,1.0,193.91
0.5809911844878659,0.7806079653835587,0.1537524476515576,-0.9375239862150013,0.6933417653696292,3.0,1.0,1.0,0.0,0.0,1.0,1.0,898.27
0.39641636775525874,1.3677519784588192,-1.066082978794656,0.22243539215997363,0.22271422465166915,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1637.31
0.39641636775525874,-0.7459664686121183,-1.066082978794656,-0.8408607046837534,-0.4298421399323694,1.0,1.0,1.0,0.0,1.0,1.0,1.0,755.31
0.5809911844878659,-1.0982528764572745,-0.9913991771754999,-0.26088101549626586,-0.07364775574094636,2.0,2.0,0.0,1.0,0.0,0.0,1.0,245.77
-3.6642296003620993,0.1934639523082983,0.8508012627636786,-0.26088101549626586,-0.04645790721661144,2.0,2.0,0.0,1.0,0.0,0.0,1.0,207.69
-0.15730808244256284,0.1934639523082983,0.8508012627636786,-0.3575442970275139,-0.20458640297060277,2.0,2.0,0.0,1.0,0.0,0.0,1.0,698.3
0.5809911844878659,-0.7459664686121183,-1.066082978794656,-0.40587593779313774,-0.3193143004025526,1.0,2.0,1.0,0.0,1.0,1.0,1.0,792.69
0.39641636775525874,1.250323175843767,-0.1698773593647857,-0.5992025008556336,0.9292081749262583,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1997.31
-1.4493317995708133,0.7806079653835587,0.1537524476515576,-1.1791821900431212,0.05957513350565941,3.0,1.0,1.0,0.0,0.0,1.0,1.0,571.15
0.027266734290044364,-1.0395384751497485,0.8010120616842407,-0.3092126562618899,12.029813839811174,2.0,2.0,0.0,1.0,0.0,0.0,1.0,491.54
0.39641636775525874,0.7806079653835587,0.1537524476515576,-0.40587593779313774,-0.3148195015950067,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1436.54
-2.925930333431671,-1.0395384751497485,0.8010120616842407,0.46409359598809335,-0.040268348202941666,2.0,2.0,0.0,1.0,0.0,0.0,1.0,427.23
-1.0801821661055988,-1.1569672777648006,-0.5432963674605652,-0.16421773396501785,-0.6158236512478746,1.0,2.0,0.0,1.0,0.0,0.0,1.0,283.85
0.39641636775525874,1.3677519784588192,-1.066082978794656,-0.3575442970275139,0.3142312757823574,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1431.34
0.5809911844878659,0.1934639523082983,0.8508012627636786,0.31909867369122163,-0.44251599886512183,2.0,2.0,0.0,1.0,0.0,0.0,1.0,661.15
0.21184155102265156,-0.8352123585995579,0.5022768552076181,-1.1308505492774972,-0.30656675624344715,1.0,2.0,1.0,0.0,1.0,1.0,1.0,553.18
0.21184155102265156,1.250323175843767,-0.1698773593647857,-1.0341872677462491,-0.24478169394627958,3.0,1.0,1.0,0.0,1.0,1.0,1.0,754.61
0.39641636775525874,-1.0982528764572745,-0.9913991771754999,-0.5025392193243857,-0.07143719895035015,2.0,2.0,0.0,1.0,0.0,0.0,1.0,297.69
-1.0801821661055988,-1.0395384751497485,0.8010120616842407,2.6390174304411715,0.04476440300866402,2.0,2.0,0.0,1.0,0.0,0.0,1.0,846.35
-0.7110325326403845,0.7806079653835587,0.1537524476515576,-0.06755445243377012,0.20989299526621033,3.0,2.0,1.0,0.0,0.0,1.0,1.0,481.15
0.5809911844878659,1.363054826354217,-0.8669261744769067,-0.6475341416212577,0.7013734550421291,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1308.46
-1.8184814330360275,-1.0395384751497485,0.8010120616842407,0.0774404698631019,0.12471287360189816,2.0,2.0,0.0,1.0,0.0,0.0,1.0,405.0
0.39641636775525874,-0.8352123585995579,0.5022768552076181,-0.40587593779313774,-0.4906324516737687,1.0,2.0,1.0,0.0,1.0,1.0,1.0,616.15
-1.0801821661055988,1.250323175843767,-0.1698773593647857,-0.11588609319939412,0.9557348564134145,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1229.29
0.39641636775525874,-0.2856455623611142,2.3195826946070777,-0.5508708600900096,-0.4462002601827824,2.0,2.0,0.0,1.0,0.0,0.0,1.0,630.0
0.39641636775525874,1.363054826354217,-0.8669261744769067,0.6574201590505894,0.6434568671285051,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1771.0
0.5809911844878659,-0.2856455623611142,2.3195826946070777,0.6574201590505894,-0.014257463300258098,2.0,2.0,0.0,1.0,0.0,0.0,1.0,844.61
-1.6339066163034204,1.3677519784588192,-1.066082978794656,-0.8408607046837534,-0.21939713346759815,3.0,2.0,1.0,0.0,0.0,1.0,1.0,900.0
0.39641636775525874,1.3677519784588192,-1.066082978794656,-0.40587593779313774,-0.27414525664803413,3.0,2.0,1.0,0.0,0.0,1.0,1.0,890.37
0.39641636775525874,0.7806079653835587,0.1537524476515576,-0.5508708600900096,-0.3584411555961078,3.0,1.0,1.0,0.0,0.0,1.0,1.0,929.85
0.39641636775525874,-1.0395384751497485,0.8010120616842407,-0.5992025008556336,0.12751291220332014,2.0,2.0,0.0,1.0,0.0,0.0,1.0,716.54
0.5809911844878659,-0.2856455623611142,2.3195826946070777,-0.40587593779313774,-0.1547015047294787,2.0,2.0,0.0,1.0,0.0,0.0,1.0,581.54
-5.140828134222957,-1.0982528764572745,-0.9913991771754999,-1.5175036754024889,-0.2879980792024378,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
0.21184155102265156,-1.1569672777648006,-0.5432963674605652,0.8024150813474611,-0.7011511433648931,1.0,2.0,0.0,1.0,0.0,0.0,1.0,321.92
0.5809911844878659,1.250323175843767,-0.1698773593647857,1.8657111781911881,1.8121782423167883,3.0,2.0,1.0,0.0,1.0,1.0,1.0,3080.8
0.39641636775525874,1.250323175843767,-0.1698773593647857,-1.0825189085118732,0.4376540299239862,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1385.5
0.027266734290044364,-0.7459664686121183,-1.066082978794656,1.1407365667068292,-0.19773367691975408,1.0,2.0,1.0,0.0,1.0,1.0,1.0,804.5
0.5809911844878659,-0.8352123585995579,0.5022768552076181,0.8507467221130851,-0.4869481903561081,1.0,2.0,1.0,0.0,1.0,1.0,1.0,649.5
0.027266734290044364,-0.2856455623611142,2.3195826946070777,2.204032663550556,0.0399011780693521,2.0,2.0,0.0,1.0,0.0,0.0,1.0,771.92
0.39641636775525874,-0.8352123585995579,0.5022768552076181,-0.5508708600900096,-0.09641649068408865,1.0,2.0,1.0,0.0,1.0,1.0,1.0,752.88
-0.8956073493729916,0.1934639523082983,0.8508012627636786,-0.7441974231525055,-0.4639583997339063,2.0,2.0,0.0,1.0,0.0,0.0,1.0,283.18
0.39641636775525874,-1.0982528764572745,-0.9913991771754999,-0.11588609319939412,-0.28667174512807997,2.0,2.0,0.0,1.0,0.0,0.0,1.0,231.92
0.21184155102265156,-0.2856455623611142,2.3195826946070777,-0.16421773396501785,-0.32683019349058023,2.0,2.0,0.0,1.0,0.0,0.0,1.0,841.18
0.5809911844878659,-0.7459664686121183,-1.066082978794656,0.9474100036443331,-0.1866808929667724,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1253.08
0.027266734290044364,1.3677519784588192,-1.066082978794656,-0.8408607046837534,-0.35600954312645183,3.0,2.0,1.0,0.0,0.0,1.0,1.0,933.61
-1.8184814330360275,0.1934639523082983,0.8508012627636786,2.397359226613052,-0.059794933186542686,2.0,2.0,0.0,1.0,0.0,0.0,1.0,467.34
0.39641636775525874,-0.8352123585995579,0.5022768552076181,1.1890682074724532,-0.26788201240801124,1.0,2.0,1.0,0.0,1.0,1.0,1.0,737.31
0.5809911844878659,-0.7459664686121183,-1.066082978794656,0.1257721106287259,-0.4804638904370256,1.0,2.0,1.0,0.0,1.0,1.0,1.0,171.12
0.39641636775525874,0.7806079653835587,0.1537524476515576,-0.7925290639181295,0.8980393241788498,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1277.2
-0.7110325326403845,-0.2856455623611142,2.3195826946070777,-0.21254937473064187,-0.4674216053725072,2.0,2.0,0.0,1.0,0.0,0.0,1.0,491.54
0.5809911844878659,1.3677519784588192,-1.066082978794656,-0.5025392193243857,0.2455566448211646,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.38
0.39641636775525874,1.250323175843767,-0.1698773593647857,0.5607568775193413,0.4387593083192844,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2208.83
0.39641636775525874,-0.2856455623611142,2.3195826946070777,-0.21254937473064187,-0.016468020090854518,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1052.31
0.21184155102265156,-1.1569672777648006,-0.5432963674605652,-0.6475341416212577,-0.4914429891636541,1.0,2.0,0.0,1.0,0.0,0.0,1.0,148.85
0.39641636775525874,-0.7459664686121183,-1.066082978794656,1.7207162558943165,-0.35814641469069497,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1180.38
0.5809911844878659,-0.7459664686121183,-1.066082978794656,0.029108829097477886,-0.22389193227514415,1.0,2.0,1.0,0.0,1.0,1.0,1.0,765.0
0.39641636775525874,1.250323175843767,-0.1698773593647857,-0.6958657823868815,0.11727066574022389,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2045.77
0.39641636775525874,-0.2856455623611142,2.3195826946070777,-0.11588609319939412,-0.08757426352170339,2.0,2.0,0.0,1.0,0.0,0.0,1.0,560.8
-3.6642296003620993,0.7806079653835587,0.1537524476515576,-1.1308505492774972,-0.2770189804758095,3.0,2.0,1.0,0.0,0.0,1.0,1.0,384.23
0.39641636775525874,1.3677519784588192,-1.066082978794656,-0.5025392193243857,0.027448374815659426,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1474.01
0.5809911844878659,1.250323175843767,-0.1698773593647857,-0.26088101549626586,0.1521237778052927,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1554.23
-1.4493317995708133,-1.1569672777648006,-0.5432963674605652,4.81394126489425,-0.6605505836442738,1.0,2.0,0.0,1.0,0.0,0.0,1.0,141.92
0.39641636775525874,-1.0395384751497485,0.8010120616842407,-0.8408607046837534,-0.1932388781122083,2.0,2.0,0.0,1.0,0.0,0.0,1.0,396.04
0.21184155102265156,1.363054826354217,-0.8669261744769067,-0.5508708600900096,-0.04631053676390515,3.0,2.0,1.0,0.0,1.0,1.0,1.0,965.77
-2.3722058832338493,0.1934639523082983,0.8508012627636786,0.029108829097477886,-0.4406001829799383,2.0,2.0,0.0,1.0,0.0,0.0,1.0,401.54
0.027266734290044364,-0.2856455623611142,2.3195826946070777,-0.26088101549626586,-0.6024129400515901,2.0,2.0,0.0,1.0,0.0,0.0,1.0,633.46
0.027266734290044364,1.250323175843767,-0.1698773593647857,-1.0825189085118732,0.18881902052919183,3.0,1.0,1.0,0.0,1.0,1.0,1.0,585.0
0.39641636775525874,-1.0395384751497485,0.8010120616842407,0.46409359598809335,0.4712544931410505,2.0,2.0,0.0,1.0,0.0,0.0,1.0,630.0
0.5809911844878659,-0.7459664686121183,-1.066082978794656,0.7057517998162134,-0.3849678370832639,1.0,2.0,1.0,0.0,1.0,1.0,1.0,532.41
0.5809911844878659,-0.2856455623611142,2.3195826946070777,1.4307264113005727,-0.5331488272795716,2.0,1.0,0.0,1.0,0.0,0.0,1.0,419.56
0.5809911844878659,1.363054826354217,-0.8669261744769067,-0.06755445243377012,0.05242766654939793,3.0,2.0,1.0,0.0,1.0,1.0,1.0,783.04
0.5809911844878659,1.250323175843767,-0.1698773593647857,0.17410375139434964,0.5055918086216469,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2054.8
0.39641636775525874,-1.0982528764572745,-0.9913991771754999,-0.5508708600900096,-0.056184357095235476,2.0,2.0,0.0,1.0,0.0,0.0,1.0,538.03
0.5809911844878659,1.250323175843767,-0.1698773593647857,-0.7925290639181295,0.17400829003219645,3.0,1.0,1.0,0.0,1.0,1.0,1.0,978.98
-0.7110325326403845,-1.0395384751497485,0.8010120616842407,-1.1791821900431212,-0.5949707321899158,2.0,1.0,0.0,1.0,0.0,0.0,1.0,436.37
0.39641636775525874,-1.1569672777648006,-0.5432963674605652,-0.7441974231525055,-0.9432807971615452,1.0,1.0,0.0,1.0,0.0,0.0,1.0,160.98
0.5809911844878659,1.250323175843767,-0.1698773593647857,0.0774404698631019,0.5130340164833211,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1661.54
0.39641636775525874,-1.1569672777648006,-0.5432963674605652,0.029108829097477886,-0.8120474090264761,1.0,1.0,0.0,1.0,0.0,0.0,1.0,508.18
-0.15730808244256284,-1.1569672777648006,-0.5432963674605652,-0.5508708600900096,-0.9123330020931966,1.0,2.0,0.0,1.0,0.0,0.0,1.0,687.0
0.39641636775525874,-0.8352123585995579,0.5022768552076181,-1.0341872677462491,-0.24695540812369923,1.0,1.0,1.0,0.0,1.0,1.0,1.0,647.34
0.5809911844878659,1.363054826354217,-0.8669261744769067,0.22243539215997363,-0.23678684688695611,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1164.2
0.5809911844878659,-1.0982528764572745,-0.9913991771754999,0.1257721106287259,0.25940946737556825,2.0,2.0,0.0,1.0,0.0,0.0,1.0,252.69
0.027266734290044364,-1.1569672777648006,-0.5432963674605652,-0.26088101549626586,-0.766657309592898,1.0,2.0,0.0,1.0,0.0,0.0,1.0,159.23
0.39641636775525874,0.1934639523082983,0.8508012627636786,-0.7441974231525055,-0.27303997825273596,2.0,2.0,0.0,1.0,0.0,0.0,1.0,505.4
0.21184155102265156,1.250323175843767,-0.1698773593647857,1.8173795374255641,0.8830812232291482,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1346.54
0.39641636775525874,-1.1569672777648006,-0.5432963674605652,0.36743031445684565,-0.7260567498722785,1.0,1.0,0.0,1.0,0.0,0.0,1.0,197.31
0.39641636775525874,1.363054826354217,-0.8669261744769067,0.1257721106287259,-0.04549999927401972,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1367.31
0.39641636775525874,-0.2856455623611142,2.3195826946070777,2.059037741253684,0.2974310441738252,2.0,1.0,0.0,1.0,0.0,0.0,1.0,965.77
0.5809911844878659,0.7806079653835587,0.1537524476515576,-0.5992025008556336,-0.6987932161215904,3.0,2.0,1.0,0.0,0.0,1.0,1.0,871.32
0.39641636775525874,1.363054826354217,-0.8669261744769067,-0.3092126562618899,0.859649321248827,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1649.42
0.5809911844878659,1.363054826354217,-0.8669261744769067,-0.9858556269806253,0.7671743621755468,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1202.07
0.5809911844878659,1.250323175843767,-0.1698773593647857,-0.5025392193243857,0.987419503745295,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1800.0
0.39641636775525874,-0.8352123585995579,0.5022768552076181,-0.8408607046837534,-0.36227278736647484,1.0,1.0,1.0,0.0,1.0,1.0,1.0,747.69
0.39641636775525874,-1.0982528764572745,-0.9913991771754999,0.31909867369122163,0.09545983873967331,2.0,1.0,0.0,1.0,0.0,0.0,1.0,531.04
-0.7110325326403845,1.3677519784588192,-1.066082978794656,-0.26088101549626586,0.47515981013777076,3.0,2.0,1.0,0.0,0.0,1.0,1.0,709.61
0.39641636775525874,1.363054826354217,-0.8669261744769067,1.1890682074724532,0.04513282914042995,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1995.57
-1.4493317995708133,0.1934639523082983,0.8508012627636786,1.0440732851755812,-0.11174301776555667,2.0,2.0,0.0,1.0,0.0,0.0,1.0,645.58
0.39641636775525874,1.250323175843767,-0.1698773593647857,-0.3092126562618899,0.7690901780607302,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1547.98
0.39641636775525874,1.363054826354217,-0.8669261744769067,0.4157619552224696,-0.0819741863188594,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1152.69
0.39641636775525874,-0.7459664686121183,-1.066082978794656,-0.06755445243377012,-0.24172375705262117,1.0,2.0,1.0,0.0,1.0,1.0,1.0,789.23
0.5809911844878659,-1.0395384751497485,0.8010120616842407,-0.019222811668146118,-0.08617424422099239,2.0,2.0,0.0,1.0,0.0,0.0,1.0,695.77
0.5809911844878659,-0.8352123585995579,0.5022768552076181,1.0440732851755812,-0.25329233759007547,1.0,2.0,1.0,0.0,1.0,1.0,1.0,761.54
0.39641636775525874,-0.7459664686121183,-1.066082978794656,0.17410375139434964,-0.41679985486785104,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1007.55
0.027266734290044364,-0.2856455623611142,2.3195826946070777,1.7690478966599406,0.002542768308274068,2.0,2.0,0.0,1.0,0.0,0.0,1.0,754.61
0.5809911844878659,1.363054826354217,-0.8669261744769067,-0.7925290639181295,0.36441091492889427,3.0,1.0,1.0,0.0,1.0,1.0,1.0,983.08
-0.5264577159077772,0.7806079653835587,0.1537524476515576,-0.16421773396501785,0.0049006955515767765,3.0,2.0,1.0,0.0,0.0,1.0,1.0,556.28
-1.0801821661055988,1.363054826354217,-0.8669261744769067,-1.372508753105617,0.6389620683209591,3.0,2.0,1.0,0.0,1.0,1.0,1.0,384.23
0.21184155102265156,0.7806079653835587,0.1537524476515576,-0.6475341416212577,0.06826999021533839,3.0,2.0,1.0,0.0,0.0,1.0,1.0,695.77
0.39641636775525874,-1.0395384751497485,0.8010120616842407,-0.45420757855876176,-0.20068108597388257,2.0,2.0,0.0,1.0,0.0,0.0,1.0,822.11
-0.34188289917517,-1.0982528764572745,-0.9913991771754999,0.029108829097477886,0.3182102780054307,2.0,2.0,0.0,1.0,0.0,0.0,1.0,526.15
0.39641636775525874,-0.8352123585995579,0.5022768552076181,1.1890682074724532,-0.00733105202305626,1.0,2.0,1.0,0.0,1.0,1.0,1.0,969.96
0.21184155102265156,-1.1569672777648006,-0.5432963674605652,-0.019222811668146118,-0.2547660421171396,1.0,2.0,0.0,1.0,0.0,0.0,1.0,270.0
0.5809911844878659,-1.1569672777648006,-0.5432963674605652,-0.6475341416212577,-0.24725014902911202,1.0,2.0,0.0,1.0,0.0,0.0,1.0,103.85
0.027266734290044364,-1.1569672777648006,-0.5432963674605652,-0.019222811668146118,-0.508537961677599,1.0,2.0,0.0,1.0,0.0,0.0,1.0,176.54
0.5809911844878659,0.1934639523082983,0.8508012627636786,0.4157619552224696,-0.0899321907650061,2.0,2.0,0.0,1.0,0.0,0.0,1.0,598.85
-4.033379233827314,0.1934639523082983,0.8508012627636786,-0.40587593779313774,0.23826180741219663,2.0,2.0,0.0,1.0,0.0,0.0,1.0,508.0
0.39641636775525874,-0.8352123585995579,0.5022768552076181,-1.275845471574369,-0.19515469399739171,1.0,2.0,1.0,0.0,1.0,1.0,1.0,598.85
0.5809911844878659,-0.8352123585995579,0.5022768552076181,-0.3575442970275139,-0.23678684688695611,1.0,2.0,1.0,0.0,1.0,1.0,1.0,591.92
0.5809911844878659,-0.8352123585995579,0.5022768552076181,0.4157619552224696,-0.6095604070078516,1.0,2.0,1.0,0.0,1.0,1.0,1.0,654.23
0.39641636775525874,-0.8352123585995579,0.5022768552076181,-0.8891923454493773,-0.2558713205124378,1.0,2.0,1.0,0.0,1.0,1.0,1.0,761.54
0.5809911844878659,1.3677519784588192,-1.066082978794656,-0.6475341416212577,-0.07998468520732262,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1152.69
0.5809911844878659,-1.0982528764572745,-0.9913991771754999,0.31909867369122163,0.2691359172541921,2.0,2.0,0.0,1.0,0.0,0.0,1.0,354.21
0.5809911844878659,-1.0982528764572745,-0.9913991771754999,1.4790580520661967,-0.16538586255069446,2.0,2.0,0.0,1.0,0.0,0.0,1.0,190.38
0.5809911844878659,1.3677519784588192,-1.066082978794656,-1.1308505492774972,-0.0029099384418636294,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1055.86
0.39641636775525874,-0.2856455623611142,2.3195826946070777,-0.40587593779313774,-0.42099991276998416,2.0,2.0,0.0,1.0,0.0,0.0,1.0,385.96
0.39641636775525874,1.363054826354217,-0.8669261744769067,-0.5992025008556336,-0.2961771393276444,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1050.27
0.39641636775525874,-1.0395384751497485,0.8010120616842407,-0.45420757855876176,0.06340676527602647,2.0,2.0,0.0,1.0,0.0,0.0,1.0,507.48
0.39641636775525874,0.7806079653835587,0.1537524476515576,-0.019222811668146118,-0.055152763926290406,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1509.23
0.39641636775525874,1.3677519784588192,-1.066082978794656,-0.7441974231525055,-0.12765902665785028,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1215.0
0.5809911844878659,0.7806079653835587,0.1537524476515576,-0.26088101549626586,-0.3022193278886076,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1197.69
0.21184155102265156,1.3677519784588192,-1.066082978794656,-0.6958657823868815,0.007995475058411555,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1498.84
-0.7110325326403845,-0.7459664686121183,-1.066082978794656,-0.5992025008556336,-0.345251500078883,1.0,2.0,1.0,0.0,1.0,1.0,1.0,436.15
0.39641636775525874,-1.0982528764572745,-0.9913991771754999,2.832343993503667,0.014258719298434468,2.0,1.0,0.0,1.0,0.0,0.0,1.0,327.15
0.39641636775525874,-0.8352123585995579,0.5022768552076181,-1.0341872677462491,-0.3983785482795483,1.0,1.0,1.0,0.0,1.0,1.0,1.0,377.34
0.5809911844878659,1.3677519784588192,-1.066082978794656,-0.40587593779313774,0.29013620676485724,3.0,1.0,1.0,0.0,0.0,1.0,1.0,972.69
0.39641636775525874,-1.0395384751497485,0.8010120616842407,1.2857314890037006,0.10673367837171463,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1275.0
0.5809911844878659,-1.0395384751497485,0.8010120616842407,0.7540834405818371,-0.4501055771795025,2.0,2.0,0.0,1.0,0.0,0.0,1.0,172.8
0.39641636775525874,-0.2856455623611142,2.3195826946070777,-0.3092126562618899,0.5893719109852481,2.0,1.0,0.0,1.0,0.0,0.0,1.0,720.0
0.39641636775525874,0.7806079653835587,0.1537524476515576,1.1407365667068292,-0.47906387113631455,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1612.45
0.39641636775525874,0.7806079653835587,0.1537524476515576,-1.1791821900431212,-0.5219486728738835,3.0,1.0,1.0,0.0,0.0,1.0,1.0,231.92
0.5809911844878659,-0.8352123585995579,0.5022768552076181,1.4790580520661967,-0.3498936693391353,1.0,2.0,1.0,0.0,1.0,1.0,1.0,565.02
-1.4493317995708133,0.1934639523082983,0.8508012627636786,1.4307264113005727,-0.4291052876688374,2.0,2.0,0.0,1.0,0.0,0.0,1.0,349.62
-1.8184814330360275,0.1934639523082983,0.8508012627636786,-0.7925290639181295,-0.4804638904370256,2.0,2.0,0.0,1.0,0.0,0.0,1.0,353.08
0.027266734290044364,1.250323175843767,-0.1698773593647857,-0.45420757855876176,0.011900792055131759,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1298.2
0.5809911844878659,1.363054826354217,-0.8669261744769067,-0.8408607046837534,0.43728560379222026,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1048.85
0.5809911844878659,1.3677519784588192,-1.066082978794656,0.31909867369122163,0.14166047566313683,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1452.54
0.21184155102265156,-0.7459664686121183,-1.066082978794656,-0.26088101549626586,-0.2634608988268186,1.0,2.0,1.0,0.0,1.0,1.0,1.0,664.61
0.39641636775525874,-1.0395384751497485,0.8010120616842407,1.7207162558943165,0.05301714836022371,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1086.92
0.39641636775525874,0.7806079653835587,0.1537524476515576,-0.5992025008556336,-0.008804756550120611,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1211.54
0.5809911844878659,-1.0395384751497485,0.8010120616842407,0.029108829097477886,0.6760994224029776,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1160.97
0.5809911844878659,0.7806079653835587,0.1537524476515576,0.31909867369122163,0.31150492240728855,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1080.0
